Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,73.260002,77.667999,73.046501,76.956497,76.956497,159662000
2019-01-03,76.000504,76.900002,74.855499,75.014,75.014,139512000
2019-01-04,76.5,79.699997,75.915497,78.769501,78.769501,183652000
2019-01-07,80.115501,81.727997,79.459503,81.475502,81.475502,159864000
2019-01-08,83.234497,83.830498,80.830498,82.829002,82.829002,177628000
2019-01-09,82.649002,83.389999,82.07,82.971001,82.971001,126976000
2019-01-10,82.050499,83.162498,81.081001,82.810997,82.810997,130154000
2019-01-11,82.027496,83.014503,81.810997,82.028,82.028,93724000
2019-01-14,80.75,82.410004,79.7575,80.860497,80.860497,120118000
2019-01-15,81.599998,83.758003,81.300499,83.727997,83.727997,119970000
2019-01-16,84.210999,85.25,83.793999,84.189003,84.189003,127338000
2019-01-17,84.0,85.008499,83.875,84.661003,84.661003,84178000
2019-01-18,85.599998,85.809998,84.577003,84.809998,84.809998,120410000
2019-01-22,84.050003,84.093498,80.510002,81.608498,81.608498,128336000
2019-01-23,82.800003,82.871498,80.599998,82.000999,82.000999,104504000
2019-01-24,82.053497,82.862999,81.588997,82.746498,82.746498,81798000
2019-01-25,83.525002,84.174004,83.080498,83.528503,83.528503,98918000
2019-01-28,82.179497,82.25,80.704498,81.894501,81.894501,96754000
2019-01-29,81.563499,81.619003,79.536003,79.694,79.694,92656000
2019-01-30,81.150002,83.847504,80.984001,83.5215,83.5215,115676000
2019-01-31,84.642502,86.820503,83.954002,85.936501,85.936501,218206000
2019-02-01,81.944,83.653,81.100502,81.311501,81.311501,230124000
2019-02-04,81.150002,82.481499,80.675003,81.665497,81.665497,98582000
2019-02-05,82.167,83.263,82.125,82.940498,82.940498,89062000
2019-02-06,83.537498,83.612999,81.667,82.013,82.013,78798000
2019-02-07,81.25,81.277,79.6455,80.718498,80.718498,92532000
2019-02-08,79.300003,79.429497,78.337997,79.411003,79.411003,113150000
2019-02-11,80.049004,80.4645,79.300003,79.550003,79.550003,66346000
2019-02-12,80.199997,81.970001,79.944,81.900497,81.900497,97172000
2019-02-13,82.349998,82.819,81.855499,82.0,82.0,71206000
2019-02-14,81.224998,81.894997,80.303001,81.1325,81.1325,82410000
2019-02-15,81.392998,81.445503,80.224998,80.397499,80.397499,86878000
2019-02-19,80.050003,81.699997,80.028,81.378998,81.378998,73634000
2019-02-20,81.5,81.746498,80.505997,81.105003,81.105003,66752000
2019-02-21,80.9925,81.178001,80.045502,80.972,80.972,69668000
2019-02-22,81.175003,81.747002,81.058502,81.578003,81.578003,61924000
2019-02-25,82.072502,82.730003,81.519501,81.650002,81.650002,63690000
2019-02-26,81.299004,81.999496,80.806503,81.82,81.82,53316000
2019-02-27,81.408997,82.0905,80.754997,82.054497,82.054497,62976000
2019-02-28,81.762497,82.588501,81.691498,81.991501,81.991501,60518000
2019-03-01,82.7565,83.712997,82.550003,83.586502,83.586502,99498000
